5.06,539.0,mA,2730.0,W
5.06,538.0,mA,2670.0,W
5.06,539.0,mA,2670.0,W
5.07,538.6,mA,2730.0,W
5.07,366.4,mA,1860.0,W
5.07,357.4,mA,1850.0,W
5.07,352.9,mA,1850.0,W
5.07,363.2,mA,1840.0,W
5.07,363.4,mA,1840.0,W
5.07,362.8,mA,1840.0,W
5.08,355.6,mA,1830.0,W
5.07,361.9,mA,1840.0,W
5.07,360.6,mA,1830.0,W
5.07,360.0,mA,1830.0,W
5.07,361.0,mA,1810.0,W
5.06,483.2,mA,2450.0,W
5.06,519.4,mA,2560.0,W
5.07,530.7,mA,2680.0,W
5.07,532.7,mA,2700.0,W
5.06,524.1,mA,2700.0,W
5.06,522.7,mA,2710.0,W
5.06,535.4,mA,2630.0,W
5.06,535.0,mA,2710.0,W
5.06,536.7,mA,2650.0,W
5.06,536.4,mA,2670.0,W
5.06,537.5,mA,2720.0,W
5.06,536.4,mA,2720.0,W
5.06,536.5,mA,2730.0,W
5.06,536.9,mA,2690.0,W
5.06,537.9,mA,2720.0,W
5.06,538.1,mA,2720.0,W
5.06,538.6,mA,2730.0,W
5.07,538.7,mA,2730.0,W
5.06,538.1,mA,2720.0,W
5.06,525.1,mA,2730.0,W
5.06,539.7,mA,2730.0,W
5.06,539.3,mA,2730.0,W
5.07,540.0,mA,2660.0,W
5.06,539.3,mA,2690.0,W
5.06,539.4,mA,2730.0,W
5.04,666.5,mA,3360.0,W
5.06,530.7,mA,2740.0,W
5.06,526.5,mA,2730.0,W
5.06,540.7,mA,2730.0,W
5.07,368.1,mA,1860.0,W
5.07,366.0,mA,1850.0,W
5.07,364.2,mA,1840.0,W
5.07,363.7,mA,1840.0,W
5.07,363.5,mA,1840.0,W
5.07,362.8,mA,1840.0,W
5.07,362.6,mA,1840.0,W
5.08,362.7,mA,1840.0,W
5.07,361.8,mA,1790.0,W
5.07,361.8,mA,1840.0,W
5.07,360.4,mA,1830.0,W
5.07,353.0,mA,1830.0,W
5.08,348.2,mA,1830.0,W
5.07,360.2,mA,1830.0,W
5.07,360.2,mA,1830.0,W
5.07,359.5,mA,1790.0,W
5.07,360.0,mA,1790.0,W
5.07,359.9,mA,1820.0,W
5.07,359.7,mA,1810.0,W
5.07,360.1,mA,1820.0,W
5.07,359.7,mA,1820.0,W
5.06,481.3,mA,2430.0,W
5.06,505.1,mA,2620.0,W
5.06,530.0,mA,2680.0,W
5.06,532.0,mA,2690.0,W
5.06,532.5,mA,2700.0,W
5.07,521.1,mA,2700.0,W
5.06,533.4,mA,2710.0,W
5.06,533.4,mA,2710.0,W
5.06,536.2,mA,2670.0,W
5.06,535.6,mA,2680.0,W
5.06,537.3,mA,2720.0,W
5.06,536.8,mA,2710.0,W
5.07,533.6,mA,2710.0,W
5.07,528.9,mA,2720.0,W
5.06,538.3,mA,2720.0,W
5.06,527.9,mA,2710.0,W
5.06,537.4,mA,2720.0,W
5.06,538.1,mA,2720.0,W
5.06,538.1,mA,2720.0,W
5.06,539.4,mA,2670.0,W
5.07,539.5,mA,2730.0,W
5.06,539.6,mA,2730.0,W
5.06,539.3,mA,2730.0,W
5.06,539.8,mA,2730.0,W
5.07,538.6,mA,2750.0,W
5.06,539.9,mA,2730.0,W
5.06,535.1,mA,2730.0,W
5.07,532.9,mA,2730.0,W
5.06,539.6,mA,2740.0,W
5.07,366.0,mA,1860.0,W
5.07,364.5,mA,1860.0,W
5.07,365.1,mA,1830.0,W
5.08,364.3,mA,1840.0,W
5.07,364.0,mA,1790.0,W
5.07,363.1,mA,1840.0,W
5.08,363.5,mA,1840.0,W
5.07,362.5,mA,1840.0,W
5.07,350.1,mA,1830.0,W
5.07,361.7,mA,1840.0,W
5.07,361.2,mA,1840.0,W
5.06,484.1,mA,2460.0,W
5.07,511.8,mA,2620.0,W
5.06,532.5,mA,2690.0,W
5.06,534.1,mA,2710.0,W
5.06,535.3,mA,2710.0,W
5.06,535.7,mA,2690.0,W
5.06,536.2,mA,2710.0,W
5.06,536.9,mA,2720.0,W
5.06,537.6,mA,2720.0,W
5.07,537.8,mA,2720.0,W
5.07,538.0,mA,2730.0,W
5.07,526.6,mA,2720.0,W
5.07,536.2,mA,2720.0,W
5.06,539.3,mA,2730.0,W
5.06,539.0,mA,2730.0,W
5.06,539.4,mA,2660.0,W
5.06,539.3,mA,2730.0,W
5.06,540.2,mA,2730.0,W
5.06,539.9,mA,2740.0,W
5.06,539.4,mA,2740.0,W
5.06,541.3,mA,2740.0,W
5.07,539.8,mA,2740.0,W
5.06,540.5,mA,2740.0,W
5.06,540.6,mA,2720.0,W
5.06,540.8,mA,2740.0,W
5.06,541.4,mA,2710.0,W
5.06,540.5,mA,2730.0,W
5.06,541.9,mA,2740.0,W
5.06,541.4,mA,2740.0,W
5.07,367.5,mA,1830.0,W
5.07,366.2,mA,1860.0,W
5.07,364.5,mA,1850.0,W
5.07,364.2,mA,1850.0,W
5.07,355.3,mA,1840.0,W
5.07,363.2,mA,1840.0,W
5.07,362.2,mA,1840.0,W
5.07,362.7,mA,1840.0,W
5.08,363.1,mA,1840.0,W
5.07,362.1,mA,1840.0,W
5.07,361.4,mA,1820.0,W
5.06,485.6,mA,2450.0,W
5.06,521.6,mA,2640.0,W
5.06,533.2,mA,2700.0,W
5.07,521.1,mA,2710.0,W
5.06,535.3,mA,2710.0,W
5.07,536.4,mA,2720.0,W
5.07,537.6,mA,2720.0,W
5.07,533.8,mA,2730.0,W
5.06,536.9,mA,2730.0,W
5.06,537.8,mA,2720.0,W
5.06,537.9,mA,2730.0,W
5.07,540.2,mA,2700.0,W
5.06,539.3,mA,2730.0,W
5.07,540.6,mA,2740.0,W
5.06,540.0,mA,2730.0,W
5.06,539.9,mA,2730.0,W
5.06,540.6,mA,2740.0,W
5.06,528.4,mA,2740.0,W
5.06,540.6,mA,2740.0,W
5.06,541.7,mA,2730.0,W
5.06,539.8,mA,2740.0,W
5.06,541.9,mA,2680.0,W
5.06,542.8,mA,2740.0,W
